been,VBN
diagnosed,VBN
as,IN
suffering,VBG
from,IN
paranoid,JJ
schizophrenia,NN
in,IN
2012,CD
with,IN
delusions,NNS
that,IN
he,PRP
was,VBD
being,VBG
poisoned,VBN
and,CC
that,IN
people,NNS
were,VBD
trying,VBG
to,TO
kill,VB
him,PRP
during,IN
the,DT
attack,NN
after,IN
taking,VBG
his,PRP$
now,RB
22yearold,CD
daughter,NN
hostage,NN
in,IN
the,DT
family,NN
home,NN
he,PRP
began,VBD
smiling,VBG
at,IN
her,PRP$
in,IN
a,DT
devilish,JJ
and,CC
chilling,JJ
fashion,NN
and,CC
telling,VBG
her,PRP$
i,NN
want,VBP
to,TO
end,VB
it,PRP
before,IN
flying,VBG
across,IN
the,DT
room,NN
in,IN
a,DT
blur,NN
and,CC
stabbing,VBG
her,PRP$
mr,NN
justice,NN
johnson,NN
heard,NN
he,PRP
was,VBD
later,RB
tried,VBN
for,IN
attempted,JJ
murder,NN
in,IN
november,JJ
2016,CD
at,IN
canterbury,NN
crown,JJ
court,NN
but,CC
found,VBD
not,RB
guilty,JJ
by,IN
reason,NN
of,IN
insanity,NN
the,DT
police,NN
gunshot,NN
wounds,NNS
which,WDT
ended,VBD
the,DT
knife,JJ
attack,NN
left,VBD
traylor,NN
with,IN
brain,NN
injuries,NNS
affecting,VBG
his,PRP$
mobility,NN
and,CC
ability,NN
to,TO
eat,VB
drink,NN
or,CC
dress,NN
independently,RB
his,PRP$
lawyers,NNS
now,RB
say,VBP
his,PRP$
breakdown,NN
and,CC
the,DT
attack,NN
would,MD
have,VB
been,VBN
avoided,VBN
had,VBD
he,PRP
stayed,VBD
on,IN
slowrelease,NN
depot,NN
injections,NNS
rather,RB
than,IN
switching,VBG
to,TO
selfadministered,VBN
oral,JJ
tablets,NNS
for,IN
his,PRP$
medication,NN
the,DT
court,NN
heard,VBD
that,IN
if,IN
traylor,NN
had,VBD
been,VBN
properly,RB
assessed,VBN
and,CC
advised,VBN
while,IN
remaining,VBG
on,IN
the,DT
correct,JJ
medication,NN
the,DT
incident,NN
would,MD
not,RB
have,VB
happened,VBN
he,PRP
also,RB
alleges,VBZ
that,IN
he,PRP
should,MD
have,VB
been,VBN
properly,RB
monitored,VBN
while,IN
in,IN
the,DT
community,NN
the,DT
events,NNS
of,IN
february,JJ
2,CD
2015,CD
would,MD
not,RB
have,VB
occurred,VBN
miss,JJ
traylor,NN
is,VBZ
also,RB
suing,VBG
the,DT
nhs,NN
for,IN
breaches,NNS
of,IN
her,PRP$
rights,NNS
under,IN
the,DT
human,JJ
rights,NNS
act,NN
alleging,VBG
nhs,JJ
staff,NN
failed,VBD
to,TO
act,VB
to,TO
ward,VB
off,RP
the,DT
real,JJ
and,CC
immediate,JJ
risk,NN
to,TO
life,NN
posed,VBN
by,IN
her,PRP$
father,NN
lawyers,NNS
say,VBP
their,PRP$
claims,NNS
in,IN
the,DT
high,JJ
court,NN
are,VBP
valued,VBN
at,IN
over,IN
£1,JJ
million,CD
but,CC
defence,NN
qc,NN
mr,NN
bishop,NN
argued,VBD
that,IN
it,PRP
would,MD
be,VB
morally,RB
wrong,JJ
for,IN
traylor,NN
to,TO
receive,VB
a,DT
cash,NN
payout,NN
for,IN
his,PRP$
own,JJ
act,NN
of,IN
violence,NN
the,DT
effective,JJ
cause,NN
of,IN
his,PRP$
loss,NN
is,VBZ
his,PRP$
own,JJ
conduct,NN
argued,VBD
mr,JJ
bishop,NN
noting,VBG
that,IN
a,DT
key,JJ
factor,NN
behind,IN
mr,JJ
traylors,NNS
loss,NN
of,IN
control,NN
was,VBD
his,PRP$
own,JJ
decision,NN
to,TO
stop,VB
taking,VBG
his,PRP$
meds,NNS
the,DT
available,JJ
evidence,NN
suggested,VBD
that,IN
mr,NN
traylor,NN
did,VBD
not,RB
take,VB
a,DT
single,JJ
tablet,NN
after,IN
his,PRP$
final,JJ
depot,NN
injection,NN
on,IN
june,NN
5,CD
2014,CD
as,IN
a,DT
direct,JJ
result,NN
of,IN
which,WDT
he,PRP
suffered,VBD
the,DT
psychotic,JJ
episode,NN
that,WDT
led,VBD
to,TO
the,DT
terrible,JJ
events,NNS
of,IN
february,JJ
8,CD
2015,CD
mr,NN
bishop,NN
added,VBD
even,RB
if,IN
the,DT
defence,NN
of,IN
insanity,NN
absolved,VBN
mr,JJ
traylor,NN
of,IN
all,DT
criminal,JJ
responsibility,NN
his,PRP$
behaviour,NN
in,IN
deciding,VBG
not,RB
to,TO
take,VB
his,PRP$
medication,NN
with,IN
full,JJ
capacity,NN
and,CC
knowledge,NN
of,IN
the,DT
risks,NNS
and,CC
then,RB
to,TO
repeatedly,RB
lie,VB
about,IN
it,PRP
is,VBZ
behaviour,JJ
that,WDT
is,VBZ
quasicriminal,JJ
and,CC
so,RB
reprehensible,JJ
that,IN
the,DT
law,NN
should,MD
deny,VB
him,PRP
a,DT
remedy,NN
on,IN
the,DT
grounds,NNS
of,IN
legal,JJ
or,CC
public,JJ
policy,NN
traylor,NN
had,VBD
been,VBN
sectioned,VBN
and,CC
treated,VBN
in,IN
hospital,NN
between,IN
december,NN
2012,CD
and,CC
june,JJ
2013,CD
and,CC
a,DT
year,NN
later,RB
he,PRP
told,VBD
his,PRP$
psychiatrist,NN
that,IN
he,PRP
would,MD
be,VB
switching,VBG
from,IN
injections,NNS
to,TO
oral,JJ
medication,NN
to,TO
prevent,VB
further,JJ
psychosis,NN
lawyers,NNS
for,IN
both,DT
mr,NNP
traylor,NN
and,CC
his,PRP$
daughter,NN
accept,IN
that,DT
by,IN
law,NN
he,PRP
could,MD
not,RB
have,VB
been,VBN
forced,VBN
to,TO
take,VB
any,DT
more,JJR
jabs,NNS
as,IN
he,PRP
was,VBD
judged,VBN
to,TO
have,VB
mental,JJ
capacity,NN
but,CC
they,PRP
say,VBP
he,PRP
should,MD
have,VB
been,VBN
strongly,RB
advised,VBN
to,TO
stay,VB
on,IN
the,DT
depot,NN
injection,NN
medication,NN
mr,FW
traylor,NN
was,VBD
also,RB
discharged,VBN
from,IN
secondary,JJ
mental,JJ
health,NN
care,NN
in,IN
december,NN
2014,CD
and,CC
from,IN
community,NN
mental,JJ
health,NN
care,NN
on,IN
february,JJ
6,CD
2015,CD
just,RB
two,CD
days,NNS
before,IN
his,PRP$
horrific,NN
attack,NN
the,DT
case,NN
continues,VBZ
