my,PRP$
skin,JJ
look,NN
more,RBR
even,RB
i,NNS
have,VBP
also,RB
only,RB
charged,VBD
it,PRP
once,RB
and,CC
i,NNS
have,VBP
used,VBN
it,PRP
a,DT
lot,NN
in,IN
the,DT
last,JJ
six,CD
months,NNS
so,IN
the,DT
battery,NN
would,MD
last,JJ
a,DT
long,JJ
time,NN
if,IN
travelling,VBG
though,IN
i,NN
would,MD
say,VB
it,PRP
is,VBZ
a,DT
bit,NN
extra,JJ
for,IN
shorter,JJR
trips,NNS
a,DT
third,JJ
penned,VBN
has,VBZ
made,VBN
my,PRP$
daughters,NNS
skin,VBP
look,VBP
so,RB
clear,JJ
after,IN
suffering,VBG
from,IN
teenage,NN
mild,JJ
acne,JJ
spots,NNS
she,PRP
almost,RB
has,VBZ
perfect,JJ
skin,NN
now,RB
after,IN
just,RB
12,CD
weeks,NNS
of,IN
regular,JJ
use,NN
