relationship,NN
largely,RB
out,IN
of,IN
the,DT
spotlight,NN
the,DT
couple,NN
met,VBD
at,IN
sheffield,NN
university,NN
and,CC
have,VBP
three,CD
children,NNS
during,IN
his,PRP$
stint,NN
on,IN
strictly,RB
sarah,JJ
showed,VBD
her,PRP$
support,NN
by,IN
watching,VBG
dan,JJ
perform,NN
from,IN
the,DT
studio,NN
audience,NN
