been,VBN
surrendered,VBN
at,IN
its,PRP$
management,NN
center,NN
the,DT
move,NN
is,VBZ
a,DT
consequence,NN
of,IN
the,DT
territory,NN
’,NNP
s,NN
unbending,VBG
covid,JJ
approach,NN
said,VBD
dr,JJ
nikolaus,JJ
osterrieder,NN
dean,NN
of,IN
the,DT
college,NN
of,IN
veterinary,JJ
medicine,NN
and,CC
life,NN
sciences,NNS
at,IN
the,DT
city,NN
university,NN
of,IN
hong,JJ
kong,NN
“,IN
you,PRP
can,MD
not,RB
afford,VB
anything,NN
”,NN
he,PRP
said,VBD
“,NNP
so,IN
i,JJ
don,VBP
’,JJ
t,NN
think,VBP
there,EX
was,VBD
any,DT
choice,NN
but,CC
to,TO
try,VB
to,TO
contain,VB
this,DT
outbreak,NN
in,IN
hamsters,NNS
”,VBP
hong,JJ
kong,NN
and,CC
mainland,VB
china,NNS
are,VBP
among,IN
the,DT
only,JJ
places,NNS
in,IN
the,DT
world,NN
still,RB
pursuing,VBG
a,DT
“,NN
zerocovid,NN
”,NNP
strategy,NN
enacting,VBG
strict,JJ
policies,NNS
to,TO
ensure,VB
there,EX
are,VBP
as,IN
few,JJ
cases,NNS
as,IN
possible,JJ
china,NN
has,VBZ
largely,RB
avoided,VBN
major,JJ
outbreaks,NNS
but,CC
continues,VBZ
to,TO
fight,VB
surges,NNS
in,IN
several,JJ
cities,NNS
and,CC
is,VBZ
on,IN
high,JJ
alert,JJ
ahead,RB
of,IN
the,DT
start,NN
of,IN
the,DT
beijing,NN
winter,NN
olympics,NNS
in,IN
less,JJR
than,IN
three,CD
weeks,NNS
organizers,NNS
announced,VBD
monday,NN
that,IN
tickets,NNS
will,MD
not,RB
be,VB
sold,VBN
to,TO
the,DT
general,JJ
public,NN
with,IN
only,JJ
“,NN
selected,VBN
”,JJ
spectators,NNS
permitted,VBD
at,IN
the,DT
events,NNS
around,IN
20,CD
million,CD
people,NNS
in,IN
three,CD
cities,NNS
are,VBP
currently,RB
under,IN
lockdown,VBN
throughout,IN
the,DT
pandemic,JJ
chinese,JJ
officials,NNS
have,VBP
blamed,VBN
imported,VBN
goods,NNS
for,IN
virus,NN
transmission,NN
as,IN
they,PRP
suggest,VBP
that,IN
the,DT
virus,NN
may,MD
have,VB
originated,VBN
outside,IN
the,DT
country,NN
before,IN
being,VBG
first,JJ
detected,VBN
in,IN
the,DT
city,NN
of,IN
wuhan,NN
in,IN
late,JJ
2019,CD
this,DT
week,NN
state,NN
media,NNS
turned,VBD
its,PRP$
focus,NN
to,TO
packages,NNS
from,IN
abroad,RB
with,IN
postal,JJ
workers,NNS
now,RB
asked,VBN
to,TO
wear,VB
protective,JJ
equipment,NN
and,CC
disinfect,JJ
international,JJ
mail,NN
meanwhile,RB
more,RBR
than,IN
1000,CD
people,NNS
were,VBD
recently,RB
ordered,VBN
to,TO
quarantine,VB
at,IN
home,NN
in,IN
zhejiang,NNP
province,NN
after,IN
they,PRP
came,VBD
in,IN
contact,NN
with,IN
vietnamese,JJ
dragon,NN
fruit,NN
that,WDT
was,VBD
suspected,VBN
of,IN
being,VBG
contaminated,VBN
but,CC
hong,JJ
kong,NN
’,JJ
s,JJ
hamster,NN
cull,NN
has,VBZ
drawn,VBN
particular,JJ
scorn,NN
with,IN
one,CD
online,NN
petition,NN
that,WDT
opposes,VBZ
it,PRP
receiving,VBG
more,JJR
than,IN
33000,CD
signatures,NNS
by,IN
thursday,JJ
afternoon,NN
the,DT
local,JJ
society,NN
for,IN
the,DT
prevention,NN
of,IN
cruelty,NN
to,TO
animals,NNS
said,VBD
it,PRP
was,VBD
“,JJ
shocked,JJ
and,CC
concerned,JJ
”,NN
by,IN
the,DT
government,NN
’,NNP
s,VBD
announcement,NN
on,IN
tuesday,NN
which,WDT
it,PRP
said,VBD
“,NNPS
did,VBD
not,RB
take,VB
animal,NN
welfare,NN
and,CC
the,DT
humananimal,JJ
bond,NN
into,IN
consideration,NN
”,NNP
public,JJ
health,NN
experts,NNS
and,CC
animal,NN
welfare,NN
groups,NNS
urged,VBD
pet,NN
owners,NNS
not,RB
to,TO
panic,VB
or,CC
abandon,VB
their,PRP$
animals,NNS
“,VBP
for,IN
us,PRP
i,VBP
think,VBP
the,DT
policy,NN
was,VBD
a,DT
bit,NN
rushed,JJ
and,CC
not,RB
well,RB
planned,VBN
”,NNP
said,VBD
el,PRP$
chan,JJ
founder,NN
of,IN
the,DT
society,NN
for,IN
abandoned,VBN
animals,NNS
chan,NNS
said,VBD
the,DT
sudden,JJ
announcement,NN
had,VBD
caught,VBN
pet,NN
owners,NNS
unprepared,JJ
and,CC
that,IN
some,DT
members,NNS
of,IN
the,DT
public,NN
were,VBD
“,NNP
frightened,VBD
”,JJ
hamsters,NNS
are,VBP
widely,RB
used,VBN
around,IN
the,DT
world,NN
as,IN
a,DT
model,NN
for,IN
covid,NN
in,IN
humans,NNS
they,PRP
are,VBP
highly,RB
susceptible,JJ
to,TO
the,DT
disease,NN
and,CC
shed,JJ
lots,NNS
of,IN
virus,NN
raising,VBG
the,DT
prospect,NN
of,IN
animaltohuman,JJ
transmission,NN
said,VBD
dr,JJ
richard,NN
bowen,NN
who,WP
studies,NNS
zoonotic,VBP
diseases,NNS
at,IN
colorado,NN
state,NN
university,NN
“,VBP
a,DT
room,NN
full,JJ
of,IN
infected,JJ
hamsters,NNS
would,MD
pose,VB
a,DT
risk,NN
of,IN
infection,NN
to,TO
people,NNS
entering,VBG
that,IN
room,NN
”,NNP
said,VBD
bowen,NN
whose,WP$
work,NN
involves,VBZ
testing,VBG
covid,NN
drugs,NNS
and,CC
vaccines,NNS
in,IN
the,DT
animals,NNS
but,CC
hamsters,NNS
kept,VBD
in,IN
smaller,JJR
numbers,NNS
at,IN
home,NN
are,VBP
unlikely,JJ
to,TO
produce,VB
enough,JJ
virus,NN
to,TO
infect,VB
household,JJ
members,NNS
particularly,RB
if,IN
they,PRP
’,VBP
re,RB
vaccinated,VBN
osterrieder,NN
said,VBD
it,PRP
’,NNP
s,VBZ
also,RB
difficult,JJ
to,TO
identify,VB
an,DT
infected,JJ
hamster,NN
without,IN
testing,VBG
since,IN
they,PRP
exhibit,VBP
few,JJ
symptoms,NNS
“,IN
they,PRP
are,VBP
quiet,JJ
and,CC
they,PRP
’,VBP
re,VB
a,DT
little,JJ
depressed,JJ
and,CC
lose,VB
some,DT
weight,NN
for,IN
a,DT
few,JJ
days,NNS
but,CC
they,PRP
’,VBP
re,RB
good,JJ
”,NN
he,PRP
said,VBD
the,DT
territory,NN
is,VBZ
not,RB
the,DT
only,JJ
place,NN
authorities,NNS
have,VBP
taken,VBN
extreme,JJ
measures,NNS
against,IN
animals,NNS
to,TO
curb,VB
the,DT
spread,NN
of,IN
the,DT
pandemic,JJ
in,IN
late,JJ
2020,CD
denmark,NN
culled,VBD
17,CD
million,CD
minks,NNS
after,IN
a,DT
new,JJ
mutation,NN
of,IN
the,DT
coronavirus,NN
was,VBD
discovered,VBN
on,IN
its,PRP$
mink,NN
farms,NNS
while,IN
experts,NNS
stressed,VBD
that,IN
pets,NNS
were,VBD
unlikely,JJ
to,TO
infect,VB
their,PRP$
owners,NNS
there,EX
has,VBZ
been,VBN
some,DT
evidence,NN
that,IN
owners,NNS
can,MD
infect,VB
pets,NNS
but,CC
while,IN
experts,NNS
have,VBP
said,VBD
the,DT
coronavirus,NN
most,RBS
likely,JJ
jumped,NN
from,IN
animals,NNS
to,TO
humans,NNS
in,IN
the,DT
first,JJ
place,NN
it,PRP
has,VBZ
become,VBN
a,DT
deadly,JJ
global,JJ
pandemic,NN
because,IN
the,DT
virus,NN
spreads,NNS
so,RB
easily,RB
between,IN
people,NNS
hong,VBP
kong,VB
a,DT
densely,RB
populated,JJ
city,NN
of,IN
74,CD
million,CD
people,NNS
is,VBZ
vulnerable,JJ
to,TO
an,DT
outbreak,NN
because,IN
the,DT
public,NN
has,VBZ
been,VBN
slow,JJ
to,TO
get,VB
vaccinated,JJ
just,RB
over,IN
70,CD
percent,NN
of,IN
the,DT
eligible,JJ
population,NN
is,VBZ
fully,RB
inoculated,JJ
one,CD
of,IN
the,DT
lowest,JJS
rates,NNS
among,IN
the,DT
world,NN
’,NNP
s,NN
developed,VBD
economies,NNS
dr,VBP
yuen,NN
kwokyung,NN
head,NN
of,IN
the,DT
department,NN
of,IN
microbiology,NN
at,IN
the,DT
university,NN
of,IN
hong,JJ
kong,NN
and,CC
a,DT
government,NN
adviser,NN
told,VBD
a,DT
local,JJ
radio,NN
program,NN
wednesday,NN
that,IN
the,DT
hamster,NN
cull,NN
was,VBD
a,DT
“,JJ
difficult,JJ
decision,NN
”,NN
and,CC
that,IN
officials,NNS
understand,VBP
that,IN
“,NNP
lots,NNS
of,IN
people,NNS
have,VBP
affection,NN
for,IN
their,PRP$
pets,NNS
”,VBP
“,JJ
but,CC
at,IN
the,DT
same,JJ
time,NN
we,PRP
need,VBP
to,TO
think,VB
this,DT
decision,NN
would,MD
have,VB
been,VBN
completely,RB
unnecessary,JJ
if,IN
everyone,NN
in,IN
hong,JJ
kong,NN
got,VBD
vaccinated,JJ
”,NNP
jennifer,NN
jett,NN
reported,VBD
from,IN
hong,NN
kong,NN
rhoda,NN
kwan,NN
reported,VBD
from,IN
melbourne,NN
australia,NNS
