s,NN
foreign,JJ
ministry,NN
had,VBD
already,RB
warned,VBN
of,IN
stronger,JJR
and,CC
more,JJR
explicit,JJ
action,NN
after,IN
the,DT
biden,JJ
administration,NN
last,JJ
week,NN
imposed,VBN
fresh,JJ
sanctions,NNS
over,IN
the,DT
north,JJ
’,NN
s,NN
continued,VBD
missile,JJ
testing,VBG
activity,NN
the,DT
un,JJ
security,NN
council,NN
has,VBZ
scheduled,VBN
a,DT
closeddoor,NN
meeting,NN
for,IN
thursday,NN
to,TO
discuss,VB
north,JJ
korea,NNS
and,CC
nonproliferation,NN
matters,NNS
boo,VBP
seungchan,JJ
spokesman,NN
of,IN
south,JJ
korea,JJ
’,NN
s,NN
defense,NN
ministry,NN
said,VBD
it,PRP
was,VBD
closely,RB
monitoring,JJ
north,JJ
korea,JJ
’,NNP
s,NN
military,JJ
activities,NNS
but,CC
didn,JJ
’,NNP
t,NN
make,VBP
presumptions,NNS
about,IN
what,WP
the,DT
north,JJ
’,NNP
s,NN
next,JJ
steps,NNS
would,MD
be,VB
kim,VBN
announced,VBD
a,DT
unilateral,JJ
suspension,NN
of,IN
his,PRP$
nuclear,JJ
and,CC
intercontinental,JJ
ballistic,JJ
missile,NN
tests,NNS
in,IN
2018,CD
as,IN
he,PRP
initiated,VBD
diplomacy,NN
with,IN
thenpresident,JJ
donald,NN
trump,NN
in,IN
an,DT
attempt,NN
to,TO
leverage,VB
his,PRP$
nuclear,JJ
weapons,NNS
for,IN
badly,RB
needed,VBN
economic,JJ
benefits,NNS
their,PRP$
summitry,NN
came,VBD
after,IN
a,DT
provocative,JJ
run,NN
in,IN
north,JJ
korean,JJ
nuclear,JJ
and,CC
intercontinental,JJ
range,NN
ballistic,JJ
missile,NN
testing,VBG
in,IN
2017,CD
that,WDT
demonstrated,VBD
kim,NNS
’,NNP
s,VBD
pursuit,NN
of,IN
an,DT
arsenal,JJ
that,WDT
can,MD
viably,RB
target,VB
the,DT
american,JJ
homeland,NN
and,CC
resulted,VBD
in,IN
him,PRP
exchanging,VBG
threats,NNS
of,IN
nuclear,JJ
annihilation,NN
with,IN
trump,NN
but,CC
negotiations,NNS
have,VBP
stalled,VBN
since,IN
their,PRP$
second,JJ
summit,NN
in,IN
2019,CD
when,WRB
the,DT
americans,NNS
rejected,VBD
north,JJ
korea,JJ
’,NN
s,JJ
demand,NN
for,IN
major,JJ
sanctions,NNS
relief,NN
in,IN
exchange,NN
for,IN
a,DT
partial,JJ
surrender,NN
of,IN
its,PRP$
nuclear,JJ
capabilities,NNS
at,IN
the,DT
end,NN
of,IN
that,DT
year,NN
kim,NN
vowed,VBD
to,TO
further,JJ
bolster,VB
his,PRP$
nuclear,JJ
arsenal,NN
in,IN
the,DT
face,NN
of,IN
“,NNP
gangsterlike,NN
”,NNP
us,PRP
threats,NNS
and,CC
pressure,NN
and,CC
declared,VBD
a,DT
“,JJ
frontal,JJ
breakthrough,NN
”,NN
against,IN
sanctions,NNS
while,IN
urging,VBG
his,PRP$
people,NNS
to,TO
stay,VB
resilient,JJ
in,IN
a,DT
struggle,NN
for,IN
economic,JJ
selfreliance,NN
he,PRP
then,RB
said,VBD
the,DT
north,NN
was,VBD
no,RB
longer,RB
obligated,VBN
to,TO
maintain,VB
its,PRP$
suspension,NN
on,IN
nuclear,JJ
and,CC
icbm,NN
tests,NNS
which,WDT
trump,VBP
touted,VBN
as,IN
a,DT
major,JJ
achievement,NN
however,RB
the,DT
pandemic,JJ
thwarted,VBD
many,JJ
of,IN
kim,JJ
’,NNP
s,NN
economic,JJ
goals,NNS
as,IN
the,DT
north,NN
imposed,VBD
a,DT
lockdown,NN
and,CC
halted,VBD
most,JJS
of,IN
its,PRP$
trade,NN
with,IN
china,NN
its,PRP$
major,JJ
ally,NN
and,CC
economic,JJ
lifeline,NN
north,JJ
korea,NN
appeared,VBD
this,DT
month,NN
to,TO
have,VB
resumed,VBN
railroad,NN
freight,NN
traffic,NN
with,IN
china,NN
that,WDT
had,VBD
been,VBN
suspended,VBN
for,IN
two,CD
years,NNS
